1.wav|poh-cin1 e=su tsy=we nyu=in1 tshe=zih
2837.wav|ngu tsoe=jin ih=chian1 te=vah 'la , ngu lau huoe=shi ma geh-gheh pin1=geh lih=tsy chih eu , ngu vah shiau=teh non huoe=shi chih vah ?
2838.wav|ngu tau zy=meh chih=ku 'leh , de=zy noe , ziu lah=leh maon laon shian tau=zy ih=zeh khoe1=tau geh , yeu=thaon1 tsy maon laon shian zy
2839.wav|'ng , iau1 tshian-keu , ngu sian tshian tshian khoe1 a , gha-meh tshian-zah
284.wav|di=se1 thaon1 zy lian-ve , ih-gon1 ng-ve kah , ngu ban=yeu ih=ci=deu loh-ve
2840.wav|geh ngu tau zy=meh chih=ku , thin=non cia-zau leh=cia hau=ngu , tsih gho=le in=ke gha-iau1 chi zaon=sy zaon=sy
2841.wav|e , tsen1-ku zy hau=chih ia , ngu zaon=thaon1 tsy te vah , in1=we yi le=te vah 'la , nyi=ci=chin geh siau=ban=yeu , yi la ze huoe=shi chih sin1=si geh meh-zy geh
2842.wav|zoe gheu oh=li sian1 siau=ban=yeu , yi ziu cian , e , geh pin1=geh lih-tsy1 hau=chih . keh=meh , ngu ziu e ngu gha hau=zian gha mae yeu-cin geh , ih=ma ziu ma-liau 'me-tu1 geh 'la
2843.wav|e ma hau=tsy we le=chih 'leh te vah 'la , e zy hau=chih , su i=te vah 'la ngu yi=le ciah-zah yi yi le ze-kaon e , chih lih=tsy te=vah 'la , lau=hau e
2844.wav|ziu=zy cian=te pu , ziu=zy cian=te zen=zaon a , sah meh-zy ze=yeu teh , vah chi kuoe yi ngu , tseh1=iau1 zy-cia1 huoe=shi chih
2845.wav|zyu=ku yi tsen1=hau yeu=ti kon1=yau geh zy tsoe=tsoe hau=le , geh cia1 da huoe=shi , su=i yi le=te vah 'la , non-kaon chih meh-zy ngu
2846.wav|a1-'la yi=le ziu=chih 'leh iau1 sau=r=tsin1 , sau=r=tsin1 noe , geh meh ngu geh lian=thi1 te vah 'la , gha lah=leh thin
2847.wav|yi kaon-non ih=thi1 iau1=chih zeh tsah1 ziu=zy cian=maon=jiu geh-nen keh=da=geh meh-zy
2848.wav|keh=meh zeh tsah1 na-nen keh=chi fen1 nyi ? zaon=thaon1 tsy yeu-ku tsoe-cia1 kaon-gheh me-hau geh
2849.wav|yi ziu kaon-non nyoh ghe-zy iau1 sau=chih , nyoh tseh1 hau=chih geh-nen keh=ih tsah1 maon=jiu geh-nen keh=da
285.wav|de geh ban=yeu yi zy deu tsin-chi 'leh , i=cin 'ne 'leh se1-ku ghau=deu 'leh
2850.wav|su1-tshe=syu=ku iau1=chih sy ng-tsah1 maon=jiu , su=i ngu=yi le=te vah lah syu=ku chih leh 'me-tu1 geh
2851.wav|vah shiau=teh non te geh-gheh syu=ku kah=sah=yeu sah kaon-ciu vah ?
2852.wav|ngu syu=ku tson=kue iau1=chih taon=thi1 geh syu=ku
2853.wav|'ng , keh=meh ziu=zy cian , 'ng , geh-gheh noe nen-ziu 'me=thi1 iau1=chih syu=ku , ne=ka=noe ziu=zy cian=tin hau=chih lian tsah1
2854.wav|lian=tson tau se1=tson geh phin=tson , vah iau1 te-te chih=ih tson phin=tson
2855.wav|keh=meh syu=ku chih-liau i gheu nyi , zy in-ke-kaon zy vah tshu=geh , li sian1=deu vi-sen1-su  gha-tu1 , te=vah te sin1=shiuih=kuoe
2856.wav|te te geh-gheh 'ng , yin=yin=yan shih=seu1 le-kaon zy=mae hau-ku
2857.wav|keh=meh lin=nga nyi , ziu=zy cian chih-gheh faon=mi noe , non=iau1 huen=su iau1 tah=phe hau
2858.wav|'ng , tsau laon shian noe iau1=chih leh hau , tson1 laon shian noe iau1=chih leh pau , ya=li sian1 iau1=chih leh=sau
2859.wav|keh=meh nyin=khu ya=li sian1 nyin=khu chih tshih-fen1 pau a , vah iau1=chih leh ziu ziu lau tu1-ku a zy-a keh=meh geh-nen keh=noe , te siau1-ho gha=vah=lian
286.wav|yi cian ngu peh non khoe1 nau
2860.wav|keh=meh iau1 gheh-li tah=phe , gheh-li tah=phe hau=noe , keh=meh ziu ziu yin=yan nyi , ziu gha we-teh shih=seu1 teh hau
2861.wav|e , tsoe=jin gheu=deu ciau sah a ih-ku ban=yeu te=vah 'la , ziu=zy cian
2862.wav|kueh=tseh syu1-son ziu=zy cian kueh-tseh , ngu iu1 , ngu gha ciah-zah lau=cin tsan=geh
2863.wav|e-yau , zoe-zah nyi=ci ih=nge=nge uaon zaon=deu zaon chi-gheh ih-ciu=ghe=gho a , ziu=zy cian yeu-khu-nen geh-gheh ziu sah=kueh=tseh syu1-son kah sah
2864.wav|keh=meh na-nen keh=noe , ziu=chih ke=phi yi la cian chih ke=phi vah te , chih ke=phi shih=seu1 vah ih=din hau
2865.wav|zoe=gheu=nyi , so-tha-yan , geh meh so-tha-yan , ih=zeh so-tha-yan meh gha vah le se ziu=cian iau1=chih nyeu=na , iau1=chih ih=cin1 nyeu=na
2866.wav|e , sian=sian ih=cin1 nyeu=na tu1=vah gheu=deu tse sian=sian gha vah tu1 ia
2867.wav|yi le=te vah 'la ngu yi le=te vah 'la , ziu=zy cian ih=thi1 te=vah 'la , ih=pe1 nyeu=na zoe=bi na-nen gha-iau1 pau=tsen=geh
2868.wav|zoe gheu ih=pe1 soe1=na , geh-nen keh yan=tsy te=vah 'la , ziu na tsy phin ziu ten-yu ih=cin1 chin chin son son ziu=chih gho-chi 'leh .
2869.wav|su i=te vah 'la , cin1=tsau1 tsau laon shian tau tshau1=zy chi , ngu gha zy-ku , e , zi lian=thi1 pin1=sian1 li sian1 soe1=na tu1 teh=le
287.wav|geh zy yeu tih ia , e
2870.wav|ne geh lian=thi1 chih-liau tsha1=da=vah tu1='leh eu , ne=dau zy ngu yeu khe=sy iau1 iau1 iau1 chi-ma 'leh
2871.wav|nyeu=na soe1=na geh zy tshi1-ve vah hau sau , syu=ku tshi1-ve vah hau sau , su1-tshe tshi1-ve vah hau sau
2872.wav|yeu-zen-kuaon1 su=i , ziu=zy cian=nyin yeu-zen-kuaon1 chih leh sau ziu=zy cian tseh=lian iau1 pau=tsen
2873.wav|vah=vah=vah kuoe yi tau=ti zy-kaon 'leh te de ghe-zy cian='leh tshu , fe1=tsen1 chi-chih 'leh , ciah-zah nyin tseh1=iau1 zy
2874.wav|meh=sah=geh , vah seh=nyi ziu khu=i , ziu geh-nen keh yan=tsy
2875.wav|zy-ku , ziu=cian a1-'la geh=de nyin=noe , yi=le zy pi-ciau kaon-ciu geh
2876.wav|vah zian a1-'la zaon ih=de nyin , yi la ziu=zy , ngu , tsau laon deu meh ziu phau1=ve chih chih
2877.wav|e , ghe=tshe mau=deu=tsy ku=ku weh=tse noe=zy vu=zyu ku=ku keh=meh geh-nen keh=noe , ziu yin=yan khen=din vah le=se=geh
2878.wav|zian a1-'la yi=le tsau laon deu nyi , tson=kue=zy nyeu=na , de
2879.wav|ngu , keh=meh geh geh geh lian=ti nyi , khen=din ziu vah we-teh vah we-teh sau-gheh
288.wav|deu tsin-chi i gheu , hau=le , tsheh=zy=thi 'leh
2880.wav|keh=meh lin=nga nyi , le ka1-ti ji1=ti , keh=meh ci1=pen=zaon geh-nen keh chih
2881.wav|keh=meh yeu-zen-kuaon1 noe 'me=thi1 ghe-we-teh diau-diau , tsau laon shian tsau laon shian noe lon ti ng-koh zah=lian , a zy-a , sau=ti tsoh
2882.wav|te=vah tse tse lon te sau=ti tsoh nyi , de=zy ih tsah1 de , zin=zoe ghe-zy pau=tsen=geh , nyeu=na ghe-zy pau=tsen=geh
2883.wav|keh=meh 'ng , vah we-teh noe chih chih chih chih sah geh , 'ng lau=ci te-ku 'ng , ziu ziu tan=fah tan=fah chih chih=pau ziu khu=i 'leh .
2884.wav|lau=min shi=geh , cia-sy non cin1=tsau1 noe , ziu=chih chih=pau lon=ti phau1=ve chih chih , meh=tu1=sau zen-kuaon1 noe du-bi ziu we-teh ngu
2885.wav|geh sa dau=li nyi , in1=we non de=bah tseh meh pu=tshon1 , de=bah tseh meh=pu tshon1=noe , ziu du-bi-ngu 'leh ziu lau=khua geh , te=vah
2886.wav|non vah iau1-kaon , san1=weh taon=tson1 ciau1-ciau1-kue-kue ghoh-ven ngu
2887.wav|non vah iau1-kaon in-zeh kau1=deu yeu tih ghoh-ven , sah=geh tshoe1=i1 kau1=deu gha-yeu teh ghoh-ven ze=yeu teh ghoh-ven geh
2888.wav|su=i yeu-zen-kuaon1 , weh=tau=lau iau1-ghoh tau lau ziu=zy ih=thi1=tau-ue ziu thin thin sah nyin e sah nyin ziu=zy cian
2889.wav|e , yi geh-gheh faon=fah lau-hau-gheh , ngu ziu lau huoe=shi chi-chi chi peh yi shih nah ku=le , ziu lau huoe=shi chi tsia=ci ih-shia
289.wav|ngu zy pah-nyuih nye=ih ghau=deu di=ih=phi1 , ih-ve
2890.wav|yeu-zen-kuaon1 na-nen keh=peh zy-cia1 san1=weh ku=leh ziu=zy cian
2891.wav|chin son , fon1=fu tu1=tshe ngu ciah-zah , geh-gheh-zy lau=si1 ciuih=geh ih-ku , zi-di ngu
2892.wav|su=i yeu-zen-kuaon1 a1-'la iau1 thau-ciau1 thau-ciau1 , non=yeu teh sah=geh hau-ku be=fah me=me ti , ngu iau1 sian non-ghoh geh ngu
2893.wav|non khah=chi le , non koh faon=mi , ngu khoe1 ze lau tau=we geh , in=ke iau1 shian=non ghoh-zih
2894.wav|in1=we nyi , 'ng , tshoe1-zah gha lau iau1=cin geh , te=vah
2895.wav|non chih leh hau , tshoe1=leh=hau , keh=meh geh-nen keh=noe , ziu zy-cia1 noe yeu=teh zy-sin=sin1
2896.wav|non chih leh vah hau , cin=zan san1-mau-bin , non ue1=mi-peh1=tsen1 , keh=meh non zy sah di=faon le sin-sin1 'la
2897.wav|non cin1=tsau1 tshoe1=leh=lau di=dah=geh , non zy-cia1 ciah-zah noe=ziu tsin1=zen tsin1=zen zaon-huaon gha-yeu teh ven=di
2898.wav|in1=we ngu nyoe=le kon1=tsoh noe , ziu=zy zon=zy voh=tsaon kon1=tsoh geh voh=tsaon kon1=tsoh noe=ziu , gha mae yeu=teh 'nyi-ciu-gheh , te=vah
2899.wav|'ng a1-'la a1-'la a1-'la noe=ziu bin=zan , in1=we zy tsu phin=ba geh 'la
29.wav|geh , geh nyin-ghaon li=ze , nyin-ghaon geh=tshe=phin
290.wav|pah-nyuih nye=sy ghau
2900.wav|keh=meh te voh=tsaon geh=cian , voh=tsaon geh tshoe1-zah noe , a1-'la ze gha we-teh ziu=zy we siau1-fi tse khau=liu geh te vah
2901.wav|'ng , ih-pe-sin nyi , a1-'la ci-ku phin=ba noe=ziu tah=phe kau1=deu , lah=leh=siau=zeu ku=zen taon=tson1 ziu we-teh zaon-gho zaon-gho ciau1 yi la ih=dau tah=phe hau
2902.wav|vah iau1 nyan siau1-fi tse noe ziu ma=leh zaon=deu i1=zaon , ghe-iau1 sian=tau gho-deu jiuin=tsy , sian=tau gho-deu khu=tsy
2903.wav|keh=meh nge=seh tah=vah tah a1-'la ciah-zah gha-zy yeu=ti ven=di , te=vah
2904.wav|keh=meh ih-pe-sin noe , a1-'la ziu geh=ji voh=tsaon cia-sy kaon-zy 'ng
2905.wav|'ng , ho1 deu-gheh weh=tse zy ih=seh deu-gheh , gho-deu in=ke phe=sah=geh khu=tsy phe=sah=geh jiuin=tsy , a1-'la noe=ziu we-teh tah=phe hau
2906.wav|geh-nen geh-nen keh a li tah=phe hau=noe ? keh=meh khah=wu=noe ziu ma chi=le noe , yi zy ih tsu ih tsu ma=teh chi-gheh
2907.wav|keh=meh te a1-'la te a1-'la le-kaon noe ci tsu=tau
2908.wav|ngu , ci tsu=tau ziu san1-i san1-i kau1=deu noe=ziu yin=nyih=geh tsu zaon-chi 'leh , in1=we ih=tsu ih=ma=noe ziu yin=nyih=geh pi-ciau kau1=te=vah
2909.wav|te khah=wu le-kaon noe , yi tshoe1 leh a1-'la phiau1=lian geh i1=zaon noe , gha-zy vu-yin taon=tson1 we a1-'la chi=nyih noe=tsu kuaon=kau
291.wav|e , ciu-nyuih ih=ghau deu tsin-chi zy nyi-ve , ih-gon1 ng-ve
2910.wav|e , i1 nyin iau1 i1=tsaon ngu , geh-gheh-zy tsen1-ku , i1=zaon te=vah 'la , lau yeu-kaon-ciu geh , tshoe1=leh phiau1=lian
2911.wav|tshoe1=leh ziu=zy cian=iau1 teh=thi , ziu=zy cian=tshoe1 geh vu-gheh non geh sin=kah
2912.wav|tsen1-ku ngu , 'na geh=tson tsoe-cia1 in-ke-kaon zy , lau yeu=teh nge-kuaon1 ngu .
2913.wav|don=yan geh , ih=ji i1=zaon ziu cin=ku tsy=ti , cin=ku cin=ku
2914.wav|geh-gheh ti=peh , zoe=gheu=cin=ku na-nen keh , gheh-li tah=phe tshoe1=leh ih-ku nyin sen1 laon ziu yeu-khu-nen vah ih=yan
2915.wav|keh=meh yeu-zen-kuaon1 ma i1=zaon kah sah ngu me=ti gha-iau1 gha-iau1 tau=non geh=tah le=iau1 tshoe-meu tshoe-meu geh
2916.wav|non te sah meh-zy ze=mae yeu=teh kaon-ciu geh
2917.wav|zoe=gheu=te vah 'la , a1-'la gho-thaon1 tsen1 ngu ciau1-kue zy=thi ze=iau1 e1=geh ngu
2918.wav|zy-ku zy-ku zy geh-nen keh yan=tsy geh , non ih-pe-sin tshoe1 voh=tsaon noe , i1=zaon nge=seh vah hau theh=tu1
2919.wav|ngu i1=zaon nge=seh theh=tu1 , non ziu ciah-zah peh nyin-ka1 koe-ciah kau1=deu noe , ziu lau=loe=geh 'la .
292.wav|tau ciu-nyuih zeh-ghau geh tseh1 kon1=sy1 meh le
2920.wav|tsin=kuoe non i1=zaon , cia-sy cian mi=liau lau=hau ka=di lau tau=we geh , de de tshoe1 lah=he i=gheu=peh nyin kah koe-ciah ziu vah seh=nyi
2921.wav|non cin1=tsau1 zon-deu tau tau tau tau ciah ih-pe-sin noe , ah1-lah-gheh kaon-fah kau1=deu noe=vah=hau tshau1=ku se1-ku nge=seh
2922.wav|pau1=kuah non cin1=tsau1 be-gheh pau1=sa nge=seh i1=zaon tshoe1=geh sa nge=seh gha=tsy tshoe1=geh nge=seh
2923.wav|vah nen-keu theh=tu1 nge=seh
2924.wav|ngu cin1=tsau1 a1-'la kaon-leh mae khe=sin1 geh , zon chih kaon-tau tshoe1 kaon-tau beh=sian1
2925.wav|'ng , tsen1-ku zy=mae yeu-cin geh tsen1-ku , cin=zan gho-thaon1 cin=zan ih=din=iau1 ciau1=liu ciau1=liu ngu , yeu ciau1-kue zy=thi tsen1-ku
2926.wav|'ng , na-nen keh=peh san1=weh ku leh=khe khe=sin1 sin1 geh zy tsoe=tsoe iau1=cin geh
2927.wav|peh zy-cia1 ji=ji=khaon1=khaon1 geh zy tsoe=tsoe iau1=cin geh
2928.wav|lau khe=sin1 geh , ken1=non cian=ghe=gho , ken1=non ih=dau liau=thi1 tsen1-ku ciah-zah lau khe=sin1 geh
2929.wav|poh-cin1 e=su tsy=we nyu=in1 tshe=zih
293.wav|te-gheh , waon 'lau-sy non-kaon 'leh te-gheh , ih-pe-sin na-nen keh te tih thau=thau tsin-chi nyi , ih=khe=sy ziu=zy chi-khoe1-khoe1 ciau , sy=sy=khoe1
2930.wav|poh-cin1 e=su tsy=we nyu=in1 tshe=zih
2931.wav|cin1=tsau1 a1-'la le=liau ih-shia
2932.wav|cia1-din san1=weh
2933.wav|cia1-din san1=weh ma , ziu=cian fe1=tsen1 zy
2934.wav|en1 , siau nyin ma , yi=le ah1-lah-gheh  siau nyin siau 'leh , taon a1-'la zy , taon a1-'la zy oh=li sian1=tsu cia1-din tsyu=vu zen-kuaon1
2935.wav|cia1-din san1=weh noe=ziu kaon-non oh=li sian1 nyin cia1-din zen-yoe tsy1-ci
2936.wav|na-nen=yan=tsy ? phi=zyu kaon-non ken1=non ken1 non-ku e=nyin , gha-zy geh-nen yan=tsy non
2937.wav|geh , sian=tau fu=tsheh , vah sian=tau ngu ih=din=iau1 na-nen=yan=tsy non tson=kue , geh , hau=hau=ciau de yi , keh=meh yi gha-we tih hau ciau de non-ku
2938.wav|siau nyin  non tsoh=we non tsoh=we nyan=geh , tsoh=we 'mu=tshin noe non=iau1
2939.wav|iau1 yeu iau1 iau1 iau1 ih-ku nyan=dau iau1=non na-nen=yan=tsy , ciau1=yoh siau=nyin=non zin , iau1 tsu-ku yi=tshi1 lian='mu
294.wav|gha vah ih=din sian deu=geh
2940.wav|non , in1=we a1-'la yeu-iau1 kon1=tsoh , yeu-iau1 ciau1=yoh siau nyin chiah=zeh zy lau sin1-khu geh
2941.wav|keh=meh siau nyin yeu=tson siau nyin ma , geh=khen doh=syu geh , yeu=tson siau=nyin=vah=khen doh=syu geh ? vah khen doh=syu ma
2942.wav|non-we iau1 baon=pi pih=lah=he pih lah=he ma , lau=tsau vaon=tsy siau
2943.wav|keh=meh ya=li sian1 non=iau1 khoe1=di=zy , non sian=tau siau nyin kon1=khu ghe-meh tsu=hau le , e non ziu vah hau=khoe1 di=zy non=iau1 be lau yi
2944.wav|tau yi kon1 khu tsu=hau lon=hau 'leh keh=meh non tse hau yeu tih non-ku nyu-loh san1=weh keh=meh
2945.wav|di-nyi=thi1 ghe-iau1 zaon=pe1 'la keh=meh non-gha ziu=soe 'leh , non-gha khuen-liau , non-gha chih vah siau1 'leh , keh=meh non=iau1 yeu tih shi-sen1 tsin1=zen
2946.wav|ziu geh-nen yan=tsy
2947.wav|geh , cia1-din kue=yi geh ngu geh tsoe tsyu=iau1 zy-kaon , geh , theh=bih zy fu-tshi1 dau li ngu
2948.wav|geh in1=we yi=yan , a1-'la yi=le nyi , ziu=zy lah=he=geh se1=kheu
2949.wav|se1=kheu , lian=kheu tsy1-cia1 'la ten-yu zy , nyu=siau nyin ma cih=huen1 'leh , siau nyin siau nyin geh cia1-din
295.wav|de=zy thin=fah thin=fah iau1 , me-hau geh ma , zen=tsy nyi yeu=tson ken1-sen1 , e non ban=yeu gha deu-liau ma , e , me-hau geh ma
2950.wav|a1-'la ma ah1-lah-gheh cia1-din , keh=meh siau=siau nyin ma , ih-ku=li=pa le ih=thaon1 , ta=ta siau nyin , ta=ta sen-tsy tsheh-chi beh=sian1=sian1
2951.wav|keh=meh a1-'la lau fu-tshi1=lian-ku nyi ziu ten lah oh=li sian1 shian=zeu zy-cia1=geh san1=weh de=zy nyi in1=we
2952.wav|ten-yu yi=le keh=meh siau nyin cih=huen1 , yi=le=geh cih=huen1 , siau nyin cih=huen1 ziu ten-yu kau1 lin=ih-ka1 nyin-ka1 cih=huen1
2953.wav|te=vah , lian , ten-yu zy lian-ka1 nyin-ka1
2954.wav|keh=meh ghe-yeu tshin-cia1 , a1-'la yi=le kue=yi nyi , tih=chiah ze pi-ciau yon=yah geh in1=we
2955.wav|a1-'la ze da-cia1 ze fen1-phe hau-ku
2956.wav|e , ngu ma kuoe siau nyin
2957.wav|beh=sian1
2958.wav|tseu1=meh ta tsheh-chi beh=sian1
2959.wav|a1-'la tshin-cia1 nyi , tsoe=men kuoe yi chih
296.wav|nyin-ka1 gha 'ne-tau ku-liau , gha ken1 tsin-chi 'leh , ziu ciah-zah hau=zian
2960.wav|keh=meh noe tshin-cia1 nyi , tsoe=men kuoe yi
2961.wav|a1-'la geh ku-ku yi la nyan nyi ziu kuoe yi , a ma ma meh-zy a tsu sah
2962.wav|keh=meh a1-'la r-tsy kau1 lau=kon1 nyi ziu veu-tseh ze=tshau=phiau . geh zy a1-'la sin1=vu
2963.wav|pah=geh , zeh=tsi zaon geh ziu=zy khe=woe-siau geh 'la , pi-ciau yon=yah
2964.wav|a1-'la a , pi-ciau yon=yah , geh , ziu=zy cian
2965.wav|in1=we a1-'la geh siau=ban=yeu nyi doh=syu nyi , a1-'la nyi yi=le nga=deu gha vah pu khu=geh
2966.wav|a1-'la yi=le doh-tau se1=nyi cih 'leh
2967.wav|doh=syu nyi gha-'me-hau geh
2968.wav|in1=we yi geh doh=syu nyi ? vah zian nga=deu ngu , yi=le pu=khu lau=tu1 ngu
2969.wav|a1-'la yi=le=vah pu=geh
297.wav|shiau shiau=teh yeu-khu-nen zy=vah=we tih hau , de=zy sian=vah=da khu-nen lau pe bau=theh vah , in1=we taon=tshu1 zen-kuaon1 bau=theh geh lau pe pih=din ghe=lau sau-gheh
2970.wav|a1-'la ci=zy siau nyin geh don=tsen1 thi1=tsen1 , ziu=iau1 lah=ke pi siau nyin thi1=tsen1
2971.wav|ziu in1=we geh=don tsen1-ku , thi1 khua-loh zy ma vah zah geh 'la
2972.wav|non tau gheu=deu , yi soe=su da-liau non tse he yi chi geh-gheh don=tsen1 vah we tih yeu le
2973.wav|de=zy nyi , a1-'la ghoh-zih gha tsa1 'leh mae cin geh yi ghe ghe-yeu tsah1 e=hau le tan=le=jiu peh zau=thi1=geh , seu1 tih chi
2974.wav|su=i cian yi gha lau maon geh ghe-iau1 chiau1=ku
2975.wav|yi=le geh siau nyin ze=ghoh tseh1=in1 , ze=ghoh tseh1 yah-chi geh 'la
2976.wav|chiau1=ku gha chiau1 tau pah=cih 'leh , a1-'la yi=le
2977.wav|su=i cian a1-'la geh siau nyin in-ke-kaon we-khu=i
2978.wav|de=zy ngu shi1=maon yi gho-thaon1 doh-liau hau=ti in1=we ghe-zy shi1=maon yi zi=mi fah=tsoe teh=yoh tsoe tsyu=iau1
2979.wav|we sah dau=li ngu ta yi tsheh-chi beh=sian1
298.wav|vah da yeu-ku , keh=meh ziu deu tsin-chi 'leh , we sah taon=thi1 yeu=tson nyin sian na-nen , 'na na-nen tsin-chi na-nen
2980.wav|ngu ziu=zy peh yi lah ke beh=sian1 taon=tson1 ciau1=yoh yi vah zy ih=pen=tsen1=cin ciau1=yoh
2981.wav|phi=zyu cian=ngu=ta tau kuaon=fu=lin chi
2982.wav|keh=meh yi khoe1=tau geh-gheh vaon=tsy
2983.wav|ciah-zah lau shi1=ji geh , geh vaon=tsy lah=ke syu li sian1
2984.wav|keh=meh yi iau1 sian-liau , vaon=tsy lah=syu li sian1 , na-nen we tih zau chi=le
2985.wav|ngu iau1-kaon peh yi thin geh nyoe=in1
2986.wav|keh=meh , ngu ghe-iau1 ziu kau1 yi cian 'leh non=iau1 su-ghoh ghoh-liau hau
2987.wav|su-ghoh vah hau mo-hu tah=bi
2988.wav|vah hau tshu tseh1 siau=su=ti tshu tseh1 siau=su=ti , non tseh1 vaon=tsy ziu zi=bu ze=tsin lah=syu li sian1 zi=bu ze the1 theh-liau
2989.wav|yi ziu shiau=teh 'leh keh=meh , yi ziu yeu tih kau1 ngu cian na=na ngu gho-thaon1 nyi
299.wav|we tih cia=kau1=we tih na-nen
2990.wav|iau1 zau=zau iau1=hau ciau doh=syu we le-we sia-liau ih=phi1 sin1=teh thi-we le
2991.wav|cia1-din zen-yoe nyi ziu=cian , yi=le=yi le siau nyin nyi lin=nga zyu zen-ka1 'leh
2992.wav|lin=nga zen-ka1 'leh i gheu nyi , tsoh=we a1-'la le-kaon nyi , vah iau1-chi ku=du koe1=yu yi
2993.wav|keh=meh yeu=tson a1-bu kah sah te vah , lau wah-ci1 geh , iau1=koe tau sin1=vu oh=li sian1-chi paon yi seu1=tsoh vaon=ci
2994.wav|vah paon yi da=i1=zaon , non ciah-zah e-yau ngu fu=tsheh te=non tu1=sau hau , de=zy sin1=vu nyin=we , nyin paon ngu da=i1=zaon , ci zeh=non ziu=zy chiu=ngu=in=sy1
2995.wav|geh ngu i1=zaon , ngu=ngu ngu cin1=tsau1 le=vah=cih da pa=lah=he ma , ngu ya=tau we=le we tih da geh ia
2996.wav|te=vah 'la , non non a1-bu le 'leh soe khoe1=vah kue-liau
2997.wav|iau1 iau1=paon ngu da theh-liau , da theh-liau non soe , a1-bu zon a1-bu sin1=li koh=du cian , ngu te 'na tu1=sau hau-a .
2998.wav|peh=non ne-i1 ne-khu gha da 'leh 'na i1=zaon 'na tu1=sau le a , i1=zaon gha vah da
2999.wav|keh=meh sin1=vu cian=ngu ih=thi1 sin1-khu 'leh vah teh-liau , le=vah=cih da , ngu pa=lah=he , ngu yeu vah zy=meh woe-ku i1=zaon ngu pa=lah=he ngu min-tsau1-we teh da geh
3.wav|a1-'la lian-ku nyin le liau=liau cin1=yon faon=mi geh
30.wav|zy , ziu=zy wa-theh 'leh , yi peh non ng zeh-ve
300.wav|vah khau=liu khau=liu geh , zeh=tsi zaon yeu=tson meh-zy , in1=we geh=tson meh-zy meh tsin-chi geh nyin cian=meh tsin-chi geh ghe=gho , in1=we non tsin-chi ku-liau
3000.wav|keh=meh non vah paon ngu , ngu ziu ngu ziu na-nen ziu tsheu theh-liau a ziu
3001.wav|keh=meh non non geh-nen yan=tsy khoe1 ngu zin-sy , ngu ne-i1 ne-khu non da ngu sah=thi nyi keh=meh su=i lah=cian
3002.wav|tsoh=we a1-'la le-kaon nyi , vah chi ku=du geh koe1=yu yi la
3003.wav|geh , ciau sah nyin-ka1 siu1=iau1 a1-'la , siu1=iau1 'na=paon maon 'leh , keh=meh ziu paon=maon , vah paon=maon
3004.wav|yeu=tson fi1=zan zyu-tih tse=jin ngu , gha vah iau1 meh sah zy=thi
3005.wav|a , yeu-ji r-tsy sin1=vu vah lah oh=li sian1 , non yah=zy khe tsin-chi tsin-chi , zian tsen1 tsheh=pin1 ih=yan , khoe1=khoe1 lon=lon .
3006.wav|geh nyin-ka1 sin1=vu hah ih-thiau le , non geh-nen keh , non zoe=zy=zoe=di hau=tsin=le a
3007.wav|non tsen1-ku , iau1 iau1-chi . iau1 iau1 yi la iau1 shiau=teh non ? teh , geh tsen1-ku vah cian=sah teh=tau yi la don=i , zoe gheu nyin-ka1 tsy=sau lah=lah nyin-ka1
3008.wav|shiu-khu geh zin-huaon nyin-ka1 tsy1=zin geh zin-huaon gho-deu , non non a1-bu tse-chi keh=meh non geh-gheh gha-zy tsen1=zon yi , keh=meh geh-nen yan=tsy nyin-ka1 gha tsen1=zon non
3009.wav|te-gheh ngu geh sin1=vu ngu in1=we pih=cin vah zy zy-cia1 du-bi=li yan=tsheh le-ku
301.wav|non-gha poe=nyi gho=le 'leh , non tau 'me-ku ghau=deu lau=tsen zy=geh , r-tshia1 di-zi peh non-ku , non ziu ciah-zah sin-zen=du
3010.wav|zy iau1 iau1 tsen1=zon yi geh in1=we non r-tsy hau-kaon hau geh-gheh , sin1=vu vah hau-kaon
3011.wav|sin1=vu vah hau-kaon yi geh , non=iau1 iau1=lau we=tsoe geh=cian , pi-zyu a1-'la geh-gheh sin1=vu yi
3012.wav|tsu , yi zy i yoe li tsu-ku , yi kon1=tsoh lau chih=lih geh
3013.wav|non sian=sian=khoe1 , yi gho , ih=thi1 tau ya gho-pe1 we le=chih lih 'leh , non seu=si1 we=le yeu vah zy , ngu yeu vah zy tsu cia1-vu
3014.wav|yi zy khuen-kau
3015.wav|a1-'la hau-kaon yi vah , vah hau-kaon iau1 li-cia yi , yi , iau1 iau1 yoe=geh , a1-'la yi=le tsu a1-bu geh , iau1=woe we sy1-khau
3016.wav|we tih woe=we sy1-khau ziu bu=sih kue=yi we tih tshyu=li hau , tih=chiah zy vah hau=tau yi la oh=li sian1-chi , ngu ziu kau1 yi kah ih-diau mo-lu
3017.wav|de=zy ngu zon-le vah chi-gheh , in1=we yi oh=li sian1=we sah dau=li nyi , yon=vah zah chi-gheh ia
3018.wav|yi i1=zaon yi yi le yeu tih geh-gheh tshin=tson ti=kon1 ku-yeu pau-mu le-ku
3019.wav|non-chi tsu sah yi la oh=li sian1 yeu vah khe=hu=tshaon
